,Customer ID,Senior Citizen,Partner,Dependents,Tenure,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn,City,Age,Married,Number of Referrals,Tenure in Months,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Premium Tech Support,Unlimited Data,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Satisfaction Score,Senior_Citizen_Numeric,Total_Services,Service_Value,Customer_Segment,Churn Predicted
1852,9359-JANWS,No,Yes,No,65,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),58.9,3857.1,No,North Hills,22,Yes,5,65,34.31,71,Yes,Yes,0.0,0,2230.15,4,0,4,0.06791171477079797,VIP,0
1853,7517-SAWMO,No,Yes,No,19,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.2,1441.1,Yes,Granada Hills,31,Yes,1,19,25.75,22,No,Yes,0.0,0,489.25,2,0,2,0.0273224043715847,Regular,1
1854,4143-HHPMK,No,No,No,52,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.35,4338.6,Yes,Mission Hills,46,No,0,52,48.13,12,No,No,0.0,90,2502.76,3,0,3,0.0351493848857645,VIP,1
1855,3279-DYZQM,No,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.45,1378.45,No,Santa Clarita,21,Yes,6,71,11.3,0,No,No,0.0,0,802.3000000000001,4,0,1,0.05141388174807198,VIP,0
1856,7054-LGEQW,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.95,45.95,Yes,Canyon Country,23,No,0,1,5.12,30,No,Yes,0.0,0,5.12,2,0,1,0.021762785636561477,New,1
1857,0523-VNGTF,Yes,No,No,52,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,50.5,2566.3,No,Sun Valley,78,No,0,52,0.0,23,Yes,Yes,0.0,0,0.0,3,1,4,0.07920792079207921,VIP,0
1858,9575-IWCAZ,No,Yes,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,25.1,171.0,No,Valencia,37,Yes,4,6,47.29,0,No,No,0.0,0,283.74,4,0,2,0.0796812749003984,New,0
1859,7105-MXJLL,Yes,Yes,No,26,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,No,Mailed check,60.7,1597.4,No,Valencia,76,Yes,2,26,17.12,17,No,Yes,0.0,0,445.12,5,1,3,0.049423393739703454,Established,0
1860,7064-FRRSW,Yes,No,No,48,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,99.0,4744.35,No,Tarzana,71,No,0,48,5.87,2,No,Yes,0.0,0,281.76,4,1,5,0.050505050505050504,Loyal,0
1861,7940-UQQUG,No,Yes,Yes,64,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),104.4,6721.6,No,Thousand Oaks,42,Yes,4,64,13.95,11,Yes,Yes,0.0,0,892.8,4,0,6,0.05747126436781609,VIP,0
1862,0923-PNFUB,No,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,83.75,247.25,Yes,Westlake Village,55,No,0,3,46.36,4,No,Yes,0.0,0,139.07999999999998,2,0,3,0.03582089552238806,New,1
1863,3961-SXAXY,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.05,44.05,No,Thousand Oaks,49,No,0,1,30.73,10,No,Yes,0.0,0,30.73,5,0,1,0.022701475595913737,New,0
1864,7010-BRBUU,No,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.1,1734.65,No,Woodland Hills,48,Yes,0,72,19.64,0,No,No,0.0,0,1414.08,4,0,2,0.08298755186721991,VIP,0
1865,3566-HJGPK,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.55,45.55,No,Woodland Hills,50,No,0,1,16.34,4,No,Yes,0.0,0,16.34,4,0,1,0.021953896816684963,New,0
1866,3062-ICYZQ,No,Yes,Yes,51,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,93.8,4539.35,No,Oak Park,41,Yes,9,51,27.23,75,No,Yes,0.0,0,1388.73,3,0,5,0.05330490405117271,VIP,0
1867,9938-PRCVK,No,Yes,Yes,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.7,804.25,No,Stevenson Ranch,45,Yes,1,41,23.95,0,No,No,0.0,0,981.9499999999999,3,0,1,0.050761421319796954,Loyal,0
1868,0973-KYVNF,No,Yes,Yes,72,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),70.65,5011.15,No,Castaic,59,Yes,6,72,43.12,22,No,Yes,0.0,0,3104.64,3,0,5,0.07077140835102617,VIP,0
1869,5129-HHMZC,No,Yes,No,43,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),86.45,3574.5,No,Van Nuys,64,Yes,6,43,21.08,14,Yes,Yes,0.0,0,906.4399999999999,4,0,7,0.08097165991902834,Loyal,0
1870,9637-CDTKZ,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),114.1,8086.4,No,Panorama City,64,Yes,6,72,23.27,3,Yes,Yes,0.0,0,1675.44,3,0,8,0.07011393514460999,VIP,0
1871,3946-JEWRQ,No,Yes,No,47,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),95.2,4563.0,No,Sherman Oaks,21,Yes,1,47,20.93,85,No,No,0.0,80,983.71,5,0,4,0.04201680672268907,Loyal,0
1872,7873-CVMAW,No,No,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),88.55,6362.35,No,Van Nuys,61,No,0,72,46.1,27,Yes,Yes,0.0,0,3319.2000000000003,4,0,8,0.09034443817052513,VIP,0
1873,0463-WZZKO,No,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.75,67.1,No,Van Nuys,23,No,0,3,16.39,0,No,No,0.0,0,49.17,5,0,1,0.04819277108433735,New,0
1874,3494-JCHRQ,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.05,70.05,Yes,Van Nuys,38,No,0,1,27.89,20,No,Yes,0.0,0,27.89,2,0,1,0.014275517487508924,New,1
1875,6474-FVJLC,No,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.0,165.45,Yes,Sherman Oaks,61,No,0,2,43.47,30,No,Yes,0.0,0,86.94,2,0,3,0.03488372093023256,New,1
1876,4524-QCSSM,No,No,No,26,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),44.65,1156.55,No,Encino,39,No,0,26,0.0,6,No,Yes,0.0,0,0.0,4,0,3,0.0671892497200448,Established,0
1877,5832-EXGTT,No,Yes,Yes,29,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,60.2,1834.15,No,Burbank,28,Yes,9,29,1.41,73,No,Yes,0.0,0,40.89,3,0,3,0.04983388704318937,Established,0
1878,8840-DQLGN,Yes,Yes,No,35,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),100.5,3653.35,Yes,Burbank,65,Yes,1,35,15.98,22,Yes,Yes,0.0,0,559.3000000000001,1,1,6,0.05970149253731343,Established,1
1879,2039-JONDJ,No,No,No,27,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Bank transfer (automatic),55.45,1477.65,No,Burbank,50,No,0,27,20.29,21,No,Yes,0.0,0,547.8299999999999,3,0,3,0.05410279531109107,Established,0
1880,7217-JYHOQ,No,Yes,Yes,24,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),70.3,1706.45,No,Burbank,30,Yes,6,24,44.57,26,Yes,Yes,0.0,0,1069.68,3,0,5,0.07112375533428165,Regular,0
1881,6695-FRVEC,No,Yes,Yes,67,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),60.4,3953.7,No,Burbank,60,Yes,1,67,21.17,13,Yes,No,0.0,40,1418.39,3,0,4,0.06622516556291391,VIP,0
1882,4547-LYTDD,No,No,No,16,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,72.65,1194.3,Yes,North Hollywood,35,No,0,16,46.99,17,No,Yes,0.0,0,751.84,1,0,2,0.027529249827942186,Regular,1
1883,9894-QMIMJ,No,No,No,23,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),55.8,1327.85,No,North Hollywood,55,No,0,23,9.04,8,No,Yes,0.0,0,207.92,3,0,3,0.053763440860215055,Regular,0
1884,8069-YQQAJ,No,No,No,14,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,31.1,419.7,No,Studio City,63,No,0,14,0.0,12,No,Yes,0.0,0,0.0,5,0,1,0.03215434083601286,Regular,0
1885,6770-XUAGN,No,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.0,21.0,Yes,North Hollywood,30,Yes,1,1,16.66,0,No,No,0.0,0,16.66,2,0,1,0.047619047619047616,New,1
1886,4193-ORFCL,Yes,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.1,45.1,Yes,North Hollywood,80,No,0,1,15.24,14,No,Yes,0.0,0,15.24,1,1,1,0.022172949002217293,New,1
1887,1636-NTNCO,Yes,No,No,4,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),50.95,207.35,No,Valley Village,72,No,0,4,0.0,10,No,Yes,0.0,0,0.0,3,1,3,0.05888125613346418,New,0
1888,3466-WAESX,No,No,Yes,16,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,69.1,1083.7,No,Rancho Cucamonga,46,No,0,16,13.99,18,No,Yes,0.0,0,223.84,4,0,5,0.07235890014471781,Regular,0
1889,9281-PKKZE,No,Yes,No,46,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,43.95,2007.85,No,Azusa,47,Yes,1,46,0.0,8,No,Yes,0.0,0,0.0,3,0,2,0.04550625711035267,Loyal,0
1890,3638-VBZTA,No,No,Yes,68,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),86.5,5882.75,No,Baldwin Park,62,No,0,68,11.5,29,Yes,Yes,0.0,0,782.0,4,0,7,0.08092485549132948,VIP,0
1891,7459-IMVYU,No,No,No,38,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,69.95,2657.55,No,Chino Hills,51,No,0,38,28.0,22,Yes,No,0.0,90,1064.0,3,0,6,0.08577555396711936,Loyal,0
1892,7776-QWNFX,Yes,Yes,No,30,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),50.4,1527.5,Yes,Chino,71,Yes,1,30,4.65,29,No,Yes,0.0,0,139.5,3,1,2,0.03968253968253968,Established,1
1893,6689-TCZHQ,Yes,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,78.95,378.4,Yes,Claremont,70,No,0,5,12.27,20,No,Yes,0.0,0,61.349999999999994,3,1,2,0.025332488917036097,New,1
1894,8563-OYMQY,No,No,No,17,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),90.95,1612.2,No,Covina,49,No,0,17,34.98,21,No,Yes,0.0,0,594.66,5,0,4,0.0439802089059923,Regular,0
1895,0754-EEBDC,No,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.9,76.65,No,Covina,25,Yes,1,4,24.57,0,No,No,0.0,0,98.28,4,0,1,0.05025125628140704,New,0
1896,5777-ZPQNC,No,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,20.15,260.7,No,Covina,35,No,0,12,26.67,0,No,No,0.0,0,320.04,5,0,1,0.04962779156327544,New,0
1897,1951-IEYXM,No,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),90.6,6441.85,No,Rancho Cucamonga,57,Yes,1,72,34.97,11,Yes,Yes,0.0,0,2517.84,3,0,8,0.08830022075055188,VIP,0
1898,3318-NMQXL,No,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.0,266.8,No,El Monte,58,No,0,3,15.6,9,No,Yes,0.0,0,46.8,3,0,3,0.03260869565217391,New,0
1899,3143-ILDAL,No,No,No,56,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,94.45,5124.6,Yes,El Monte,21,No,0,56,25.41,51,Yes,Yes,0.0,0,1422.96,3,0,5,0.05293806246691371,VIP,0
1900,1022-RKXDR,No,No,No,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,24.85,962.25,No,South El Monte,38,No,0,41,32.66,0,No,No,0.0,0,1339.06,3,0,2,0.08048289738430583,Loyal,0
1901,2361-FJWNO,No,No,No,40,No,No phone service,DSL,No,Yes,No,Yes,No,No,One year,No,Credit card (automatic),36.0,1382.9,No,Rancho Cucamonga,55,No,0,40,0.0,12,Yes,No,0.0,130,0.0,3,0,2,0.05555555555555555,Loyal,0
1902,2272-UOINI,No,No,No,7,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,78.5,571.05,No,Rancho Cucamonga,44,No,0,7,3.34,13,Yes,Yes,0.0,0,23.38,4,0,6,0.07643312101910828,New,0
1903,8232-UTFOZ,No,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.95,1399.35,No,Glendora,24,No,0,69,7.18,0,No,No,0.0,0,495.41999999999996,4,0,1,0.050125313283208024,VIP,0
1904,3750-YHRYO,No,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.65,150.0,No,Glendora,64,Yes,1,7,21.09,0,No,No,0.0,0,147.63,5,0,1,0.04842615012106538,New,0
1905,6637-KYRCV,No,Yes,Yes,5,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,30.5,167.2,No,La Puente,22,Yes,1,5,0.0,59,No,Yes,0.0,0,0.0,3,0,1,0.03278688524590164,New,0
1906,5668-MEISB,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),106.1,7657.4,No,Hacienda Heights,57,Yes,1,72,6.41,14,Yes,Yes,0.0,0,461.52,4,0,7,0.06597549481621112,VIP,0
1907,0129-QMPDR,No,Yes,Yes,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.5,865.05,No,La Puente,64,Yes,1,44,27.4,0,No,No,0.0,0,1205.6,3,0,1,0.04878048780487805,Loyal,0
1908,7188-CBBBA,No,No,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,95.5,6153.85,No,Rowland Heights,59,No,0,65,27.68,6,No,No,0.0,80,1799.2,5,0,5,0.05235602094240838,VIP,0
1909,5356-CSVSQ,No,No,No,3,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,64.6,174.2,No,La Verne,20,No,0,3,40.99,48,Yes,Yes,0.0,0,122.97,5,0,4,0.061919504643962855,New,0
1910,3221-CJMSG,No,No,No,24,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),51.1,1269.6,No,Mira Loma,45,No,0,24,2.33,2,Yes,Yes,0.0,0,55.92,5,0,2,0.03913894324853229,Regular,0
1911,4720-VSTSI,No,No,No,44,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),84.8,3862.55,Yes,Monterey Park,54,No,0,44,40.17,6,No,Yes,0.0,0,1767.48,2,0,4,0.04716981132075472,Loyal,1
1912,3219-JQRSL,Yes,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.1,6352.4,No,Monterey Park,70,Yes,1,72,24.44,13,Yes,Yes,0.0,0,1759.68,3,1,8,0.08978675645342313,VIP,0
1913,2801-NISEI,No,No,No,24,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,54.95,1348.5,No,Mt Baldy,28,No,0,24,30.07,69,Yes,Yes,0.0,0,721.6800000000001,3,0,3,0.0545950864422202,Regular,0
1914,3946-MHCZW,No,No,No,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,50.9,50.9,Yes,Ontario,50,No,0,1,6.95,11,No,Yes,0.0,0,6.95,1,0,2,0.03929273084479371,New,1
1915,4623-ZKHLY,No,Yes,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.45,471.55,No,Ontario,43,Yes,1,22,20.78,0,No,No,0.0,0,457.16,4,0,1,0.0488997555012225,Regular,0
1916,6732-VAILE,No,Yes,Yes,70,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),85.95,5931.75,No,Montclair,33,Yes,10,70,30.06,24,Yes,Yes,0.0,0,2104.2,5,0,7,0.08144269924374636,VIP,0
1917,8201-AAXCB,No,Yes,Yes,25,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,60.35,1404.65,No,Ontario,55,Yes,1,25,25.87,76,No,No,0.0,10,646.75,4,0,3,0.04971002485501243,Established,0
1918,7696-CFTAT,No,Yes,Yes,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.8,726.1,No,Diamond Bar,24,Yes,0,37,8.21,0,No,No,0.0,0,303.77000000000004,3,0,1,0.050505050505050504,Loyal,0
1919,1845-CSBRZ,Yes,Yes,Yes,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),85.35,1961.6,No,Pomona,71,Yes,7,22,40.19,27,No,Yes,0.0,0,884.18,5,1,3,0.0351493848857645,Regular,0
1920,2123-VSCOT,No,Yes,Yes,59,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),72.1,4194.85,No,Pomona,39,Yes,9,59,24.81,24,Yes,Yes,0.0,0,1463.79,5,0,5,0.0693481276005548,VIP,0
1921,6651-AZVTJ,No,Yes,Yes,49,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.8,4872.45,Yes,Pomona,27,Yes,1,49,46.94,73,No,No,0.0,130,2300.06,1,0,5,0.050100200400801605,VIP,1
1922,4566-GOLUK,No,Yes,Yes,47,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),107.35,5118.95,Yes,Rosemead,43,Yes,1,47,37.74,7,Yes,Yes,0.0,0,1773.7800000000002,2,0,6,0.05589194224499302,Loyal,1
1923,2484-DGXPZ,No,Yes,Yes,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.55,658.95,Yes,San Dimas,45,Yes,1,31,30.07,0,No,No,0.0,0,932.17,3,0,1,0.05115089514066496,Established,0
1924,2018-QKYGT,No,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.05,81.05,No,San Gabriel,19,Yes,1,1,36.32,85,No,Yes,0.0,0,36.32,5,0,2,0.024676125848241828,New,0
1925,2792-VPPET,No,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.5,76.95,No,San Gabriel,28,No,0,3,37.01,0,No,No,0.0,0,111.03,5,0,1,0.04878048780487805,New,0
1926,7409-JURKQ,No,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),111.8,5809.75,No,Temple City,29,Yes,3,53,41.82,69,Yes,Yes,0.0,0,2216.46,3,0,7,0.06261180679785332,VIP,0
1927,3247-MHJKM,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.2,20.2,No,Upland,27,No,0,1,42.15,0,No,No,0.0,0,42.15,3,0,1,0.04950495049504951,New,1
1928,1964-SVLEA,No,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.7,415.9,No,Upland,59,No,0,20,30.13,0,No,No,0.0,0,602.6,4,0,1,0.050761421319796954,Regular,0
1929,4587-NUKOX,No,No,No,3,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.1,246.5,Yes,Walnut,60,No,0,3,32.43,2,No,Yes,0.0,0,97.28999999999999,1,0,3,0.03792667509481669,New,1
1930,7297-DVYGA,No,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.85,996.95,No,West Covina,61,No,0,51,29.87,0,No,No,0.0,0,1523.3700000000001,5,0,1,0.05037783375314861,VIP,0
1931,2239-CGBUZ,No,Yes,No,51,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),60.5,3145.15,No,West Covina,56,Yes,4,51,47.18,12,Yes,Yes,0.0,0,2406.18,3,0,4,0.06611570247933884,VIP,0
1932,0854-UYHZD,No,Yes,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.55,265.3,No,West Covina,21,Yes,1,13,42.23,0,No,No,0.0,0,548.99,4,0,1,0.05115089514066496,Regular,0
1933,7243-LCGGZ,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.9,20.9,No,Alhambra,28,No,0,1,10.21,0,No,No,0.0,0,10.21,5,0,1,0.04784688995215311,New,0
1934,8267-KFGYD,No,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.05,21.05,No,Alhambra,53,No,0,1,10.14,0,No,No,0.0,0,10.14,3,0,1,0.047505938242280284,New,0
1935,4890-VMUAV,No,No,No,63,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Electronic check,71.5,4576.3,No,Alpine,46,No,0,63,18.05,11,Yes,No,0.0,70,1137.15,3,0,6,0.08391608391608392,VIP,0
1936,9261-WDCAF,No,No,No,3,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,54.65,189.1,No,Bonita,64,No,0,3,33.53,30,No,Yes,0.0,0,100.59,5,0,2,0.036596523330283626,New,0
1937,3764-MNMOI,No,No,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.2,908.15,No,Boulevard,49,No,0,46,30.99,0,No,No,0.0,0,1425.54,4,0,1,0.052083333333333336,Loyal,0
1938,7442-YGZFK,No,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),49.8,49.8,No,Campo,31,No,0,1,3.97,11,No,Yes,0.0,0,3.97,4,0,2,0.040160642570281124,New,0
1939,0420-BWTPW,No,No,Yes,8,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,25.5,215.2,Yes,Chula Vista,40,No,0,8,0.0,16,No,Yes,0.0,0,0.0,2,0,0,0.0,New,1
1940,8229-BUJHX,No,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.5,1500.95,No,Chula Vista,60,Yes,8,71,11.13,0,No,No,0.0,0,790.23,4,0,1,0.04878048780487805,VIP,0
1941,7449-HVPIV,No,Yes,Yes,55,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),90.4,5099.15,No,Chula Vista,38,Yes,10,55,22.56,56,No,Yes,0.0,0,1240.8,5,0,4,0.04424778761061947,VIP,0
1942,5504-WSIUR,No,No,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),90.25,6385.95,No,Chula Vista,38,No,0,70,13.4,3,Yes,No,0.0,100,938.0,3,0,5,0.055401662049861494,VIP,0
1943,8183-ONMXC,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,80.75,159.45,Yes,Chula Vista,41,No,0,2,5.11,6,No,Yes,0.0,0,10.22,3,0,2,0.02476780185758514,New,1
1944,8466-PZBLH,No,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),104.6,6885.75,No,Descanso,32,Yes,10,67,11.31,57,Yes,Yes,0.0,0,757.77,3,0,6,0.05736137667304016,VIP,0
1945,9614-RMGHA,No,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),91.85,5940.85,Yes,Dulzura,29,Yes,0,65,36.75,73,No,Yes,0.0,0,2388.75,3,0,4,0.043549265106151334,VIP,0
1946,8735-IJJEG,No,Yes,No,14,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),50.2,668.85,No,Guatay,27,Yes,6,14,4.05,59,No,Yes,0.0,0,56.699999999999996,3,0,2,0.0398406374501992,Regular,0
1947,0564-MUUQK,No,Yes,Yes,20,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.5,1916.2,No,Imperial Beach,28,Yes,5,20,38.71,48,Yes,Yes,0.0,0,774.2,3,0,5,0.05235602094240838,Regular,0
1948,5054-IEXZT,No,No,Yes,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,75.35,75.35,Yes,Jacumba,41,No,0,1,32.82,21,No,No,0.0,10,32.82,3,0,2,0.026542800265428004,New,1
1949,5834-ASPWA,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.45,75.45,Yes,Jamul,55,No,0,1,11.58,15,No,Yes,0.0,0,11.58,3,0,2,0.026507620941020542,New,1
